id,pair,condition,x,mu,z,sigma,seed,low_word,high_word,logit_diff
age_implicit_001091,age,implicit,40.0,25.0,3.0,5.0,1,young,old,2.375
age_implicit_001092,age,implicit,40.0,25.0,3.0,5.0,2,young,old,2.375
age_implicit_001093,age,implicit,40.0,25.0,3.0,5.0,3,young,old,2.625
age_implicit_001094,age,implicit,40.0,25.0,3.0,5.0,4,young,old,2.875
age_implicit_001095,age,implicit,40.0,25.0,3.0,5.0,5,young,old,2.625
age_implicit_001096,age,implicit,40.0,25.0,3.0,5.0,6,young,old,2.75
age_implicit_001097,age,implicit,40.0,25.0,3.0,5.0,7,young,old,2.125
age_implicit_001098,age,implicit,40.0,25.0,3.0,5.0,8,young,old,2.125
age_implicit_001099,age,implicit,40.0,25.0,3.0,5.0,9,young,old,3.125
age_implicit_001100,age,implicit,40.0,25.0,3.0,5.0,10,young,old,2.0
age_implicit_001101,age,implicit,40.0,25.0,3.0,5.0,11,young,old,3.0
age_implicit_001102,age,implicit,40.0,25.0,3.0,5.0,12,young,old,2.625
age_implicit_001103,age,implicit,40.0,25.0,3.0,5.0,13,young,old,2.75
age_implicit_001104,age,implicit,40.0,25.0,3.0,5.0,14,young,old,2.75
age_implicit_001105,age,implicit,40.0,25.0,3.0,5.0,15,young,old,2.25
age_implicit_001106,age,implicit,40.0,25.0,3.0,5.0,16,young,old,3.125
age_implicit_001107,age,implicit,40.0,25.0,3.0,5.0,17,young,old,3.0
age_implicit_001108,age,implicit,40.0,25.0,3.0,5.0,18,young,old,2.625
age_implicit_001109,age,implicit,40.0,25.0,3.0,5.0,19,young,old,2.25
age_implicit_001110,age,implicit,40.0,25.0,3.0,5.0,20,young,old,2.875
age_implicit_001111,age,implicit,40.0,25.0,3.0,5.0,21,young,old,2.625
age_implicit_001112,age,implicit,40.0,25.0,3.0,5.0,22,young,old,2.25
age_implicit_001113,age,implicit,40.0,25.0,3.0,5.0,23,young,old,2.125
age_implicit_001114,age,implicit,40.0,25.0,3.0,5.0,24,young,old,1.625
age_implicit_001115,age,implicit,40.0,25.0,3.0,5.0,25,young,old,2.375
age_implicit_001116,age,implicit,40.0,25.0,3.0,5.0,26,young,old,3.125
age_implicit_001117,age,implicit,40.0,25.0,3.0,5.0,27,young,old,2.875
age_implicit_001118,age,implicit,40.0,25.0,3.0,5.0,28,young,old,2.5
age_implicit_001119,age,implicit,40.0,25.0,3.0,5.0,29,young,old,2.625
age_implicit_001121,age,implicit,40.0,35.0,1.0,5.0,0,young,old,1.75
age_implicit_001122,age,implicit,40.0,35.0,1.0,5.0,1,young,old,1.125
age_implicit_001123,age,implicit,40.0,35.0,1.0,5.0,2,young,old,1.5
age_implicit_001124,age,implicit,40.0,35.0,1.0,5.0,3,young,old,1.375
age_implicit_001125,age,implicit,40.0,35.0,1.0,5.0,4,young,old,1.75
age_implicit_001126,age,implicit,40.0,35.0,1.0,5.0,5,young,old,1.75
age_implicit_001127,age,implicit,40.0,35.0,1.0,5.0,6,young,old,0.875
age_implicit_001128,age,implicit,40.0,35.0,1.0,5.0,7,young,old,1.25
age_implicit_001129,age,implicit,40.0,35.0,1.0,5.0,8,young,old,0.75
age_implicit_001130,age,implicit,40.0,35.0,1.0,5.0,9,young,old,1.625
age_implicit_001131,age,implicit,40.0,35.0,1.0,5.0,10,young,old,1.375
age_implicit_001132,age,implicit,40.0,35.0,1.0,5.0,11,young,old,1.625
age_implicit_001133,age,implicit,40.0,35.0,1.0,5.0,12,young,old,1.5
age_implicit_001134,age,implicit,40.0,35.0,1.0,5.0,13,young,old,1.25
age_implicit_001135,age,implicit,40.0,35.0,1.0,5.0,14,young,old,1.125
age_implicit_001136,age,implicit,40.0,35.0,1.0,5.0,15,young,old,1.375
age_implicit_001137,age,implicit,40.0,35.0,1.0,5.0,16,young,old,1.75
age_implicit_001138,age,implicit,40.0,35.0,1.0,5.0,17,young,old,1.875
age_implicit_001139,age,implicit,40.0,35.0,1.0,5.0,18,young,old,1.25
age_implicit_001140,age,implicit,40.0,35.0,1.0,5.0,19,young,old,1.5
age_implicit_001141,age,implicit,40.0,35.0,1.0,5.0,20,young,old,1.375
age_implicit_001142,age,implicit,40.0,35.0,1.0,5.0,21,young,old,1.25
age_implicit_001143,age,implicit,40.0,35.0,1.0,5.0,22,young,old,1.875
age_implicit_001144,age,implicit,40.0,35.0,1.0,5.0,23,young,old,1.5
age_implicit_001145,age,implicit,40.0,35.0,1.0,5.0,24,young,old,1.0
age_implicit_001146,age,implicit,40.0,35.0,1.0,5.0,25,young,old,1.25
age_implicit_001147,age,implicit,40.0,35.0,1.0,5.0,26,young,old,1.625
age_implicit_001148,age,implicit,40.0,35.0,1.0,5.0,27,young,old,1.5
age_implicit_001149,age,implicit,40.0,35.0,1.0,5.0,28,young,old,1.5
age_implicit_001150,age,implicit,40.0,35.0,1.0,5.0,29,young,old,1.875
age_implicit_001152,age,implicit,40.0,40.0,0.0,5.0,0,young,old,1.5
age_implicit_001153,age,implicit,40.0,40.0,0.0,5.0,1,young,old,1.375
age_implicit_001154,age,implicit,40.0,40.0,0.0,5.0,2,young,old,1.375
age_implicit_001155,age,implicit,40.0,40.0,0.0,5.0,3,young,old,0.875
age_implicit_001156,age,implicit,40.0,40.0,0.0,5.0,4,young,old,1.0
age_implicit_001157,age,implicit,40.0,40.0,0.0,5.0,5,young,old,1.375
age_implicit_001158,age,implicit,40.0,40.0,0.0,5.0,6,young,old,0.875
age_implicit_001159,age,implicit,40.0,40.0,0.0,5.0,7,young,old,0.625
age_implicit_001160,age,implicit,40.0,40.0,0.0,5.0,8,young,old,0.375
age_implicit_001161,age,implicit,40.0,40.0,0.0,5.0,9,young,old,0.5
age_implicit_001162,age,implicit,40.0,40.0,0.0,5.0,10,young,old,1.125
age_implicit_001163,age,implicit,40.0,40.0,0.0,5.0,11,young,old,0.875
age_implicit_001164,age,implicit,40.0,40.0,0.0,5.0,12,young,old,0.75
age_implicit_001165,age,implicit,40.0,40.0,0.0,5.0,13,young,old,0.875
age_implicit_001166,age,implicit,40.0,40.0,0.0,5.0,14,young,old,1.25
age_implicit_001167,age,implicit,40.0,40.0,0.0,5.0,15,young,old,1.25
age_implicit_001168,age,implicit,40.0,40.0,0.0,5.0,16,young,old,1.125
age_implicit_001169,age,implicit,40.0,40.0,0.0,5.0,17,young,old,1.0
age_implicit_001170,age,implicit,40.0,40.0,0.0,5.0,18,young,old,1.0
age_implicit_001171,age,implicit,40.0,40.0,0.0,5.0,19,young,old,1.125
age_implicit_001172,age,implicit,40.0,40.0,0.0,5.0,20,young,old,0.875
age_implicit_001173,age,implicit,40.0,40.0,0.0,5.0,21,young,old,0.875
age_implicit_001174,age,implicit,40.0,40.0,0.0,5.0,22,young,old,0.75
age_implicit_001175,age,implicit,40.0,40.0,0.0,5.0,23,young,old,1.0
age_implicit_001176,age,implicit,40.0,40.0,0.0,5.0,24,young,old,0.625
age_implicit_001177,age,implicit,40.0,40.0,0.0,5.0,25,young,old,0.75
age_implicit_001178,age,implicit,40.0,40.0,0.0,5.0,26,young,old,1.0
age_implicit_001179,age,implicit,40.0,40.0,0.0,5.0,27,young,old,1.0
age_implicit_001180,age,implicit,40.0,40.0,0.0,5.0,28,young,old,1.0
age_implicit_001181,age,implicit,40.0,40.0,0.0,5.0,29,young,old,0.75
age_implicit_001183,age,implicit,40.0,45.0,-1.0,5.0,0,young,old,0.5
age_implicit_001184,age,implicit,40.0,45.0,-1.0,5.0,1,young,old,0.625
age_implicit_001185,age,implicit,40.0,45.0,-1.0,5.0,2,young,old,0.625
age_implicit_001186,age,implicit,40.0,45.0,-1.0,5.0,3,young,old,0.375
age_implicit_001187,age,implicit,40.0,45.0,-1.0,5.0,4,young,old,-0.125
age_implicit_001188,age,implicit,40.0,45.0,-1.0,5.0,5,young,old,0.875
age_implicit_001189,age,implicit,40.0,45.0,-1.0,5.0,6,young,old,0.375
age_implicit_001190,age,implicit,40.0,45.0,-1.0,5.0,7,young,old,0.0
age_implicit_001191,age,implicit,40.0,45.0,-1.0,5.0,8,young,old,-0.125
age_implicit_001192,age,implicit,40.0,45.0,-1.0,5.0,9,young,old,0.25
age_implicit_001193,age,implicit,40.0,45.0,-1.0,5.0,10,young,old,0.75
age_implicit_001194,age,implicit,40.0,45.0,-1.0,5.0,11,young,old,-0.125
age_implicit_001195,age,implicit,40.0,45.0,-1.0,5.0,12,young,old,0.25
age_implicit_001196,age,implicit,40.0,45.0,-1.0,5.0,13,young,old,-0.25
age_implicit_001197,age,implicit,40.0,45.0,-1.0,5.0,14,young,old,0.25
age_implicit_001198,age,implicit,40.0,45.0,-1.0,5.0,15,young,old,0.375
age_implicit_001199,age,implicit,40.0,45.0,-1.0,5.0,16,young,old,-0.25
age_implicit_001200,age,implicit,40.0,45.0,-1.0,5.0,17,young,old,0.375
age_implicit_001201,age,implicit,40.0,45.0,-1.0,5.0,18,young,old,0.5
age_implicit_001202,age,implicit,40.0,45.0,-1.0,5.0,19,young,old,0.75
age_implicit_001203,age,implicit,40.0,45.0,-1.0,5.0,20,young,old,0.125
age_implicit_001204,age,implicit,40.0,45.0,-1.0,5.0,21,young,old,-0.125
age_implicit_001205,age,implicit,40.0,45.0,-1.0,5.0,22,young,old,0.75
age_implicit_001206,age,implicit,40.0,45.0,-1.0,5.0,23,young,old,-0.625
age_implicit_001207,age,implicit,40.0,45.0,-1.0,5.0,24,young,old,0.0
age_implicit_001208,age,implicit,40.0,45.0,-1.0,5.0,25,young,old,-0.25
age_implicit_001209,age,implicit,40.0,45.0,-1.0,5.0,26,young,old,0.0
age_implicit_001210,age,implicit,40.0,45.0,-1.0,5.0,27,young,old,0.5
age_implicit_001211,age,implicit,40.0,45.0,-1.0,5.0,28,young,old,-0.125
age_implicit_001212,age,implicit,40.0,45.0,-1.0,5.0,29,young,old,0.5
age_implicit_001214,age,implicit,40.0,55.0,-3.0,5.0,0,young,old,-1.625
age_implicit_001215,age,implicit,40.0,55.0,-3.0,5.0,1,young,old,-1.125
age_implicit_001216,age,implicit,40.0,55.0,-3.0,5.0,2,young,old,-1.625
age_implicit_001217,age,implicit,40.0,55.0,-3.0,5.0,3,young,old,-1.625
age_implicit_001218,age,implicit,40.0,55.0,-3.0,5.0,4,young,old,-1.375
age_implicit_001219,age,implicit,40.0,55.0,-3.0,5.0,5,young,old,-0.875
age_implicit_001220,age,implicit,40.0,55.0,-3.0,5.0,6,young,old,-1.125
age_implicit_001221,age,implicit,40.0,55.0,-3.0,5.0,7,young,old,-1.0
age_implicit_001222,age,implicit,40.0,55.0,-3.0,5.0,8,young,old,-1.5
age_implicit_001223,age,implicit,40.0,55.0,-3.0,5.0,9,young,old,-1.875
age_implicit_001224,age,implicit,40.0,55.0,-3.0,5.0,10,young,old,-1.375
age_implicit_001225,age,implicit,40.0,55.0,-3.0,5.0,11,young,old,-1.75
age_implicit_001226,age,implicit,40.0,55.0,-3.0,5.0,12,young,old,-1.25
age_implicit_001227,age,implicit,40.0,55.0,-3.0,5.0,13,young,old,-1.5
age_implicit_001228,age,implicit,40.0,55.0,-3.0,5.0,14,young,old,-1.125
age_implicit_001229,age,implicit,40.0,55.0,-3.0,5.0,15,young,old,-0.75
age_implicit_001230,age,implicit,40.0,55.0,-3.0,5.0,16,young,old,-1.625
age_implicit_001231,age,implicit,40.0,55.0,-3.0,5.0,17,young,old,-1.375
age_implicit_001232,age,implicit,40.0,55.0,-3.0,5.0,18,young,old,-1.125
age_implicit_001233,age,implicit,40.0,55.0,-3.0,5.0,19,young,old,-0.875
age_implicit_001234,age,implicit,40.0,55.0,-3.0,5.0,20,young,old,-1.0
age_implicit_001235,age,implicit,40.0,55.0,-3.0,5.0,21,young,old,-2.0
age_implicit_001236,age,implicit,40.0,55.0,-3.0,5.0,22,young,old,-0.75
age_implicit_001237,age,implicit,40.0,55.0,-3.0,5.0,23,young,old,-1.75
age_implicit_001238,age,implicit,40.0,55.0,-3.0,5.0,24,young,old,-1.125
age_implicit_001239,age,implicit,40.0,55.0,-3.0,5.0,25,young,old,-1.5
age_implicit_001240,age,implicit,40.0,55.0,-3.0,5.0,26,young,old,-1.5
age_implicit_001241,age,implicit,40.0,55.0,-3.0,5.0,27,young,old,-1.875
age_implicit_001242,age,implicit,40.0,55.0,-3.0,5.0,28,young,old,-1.125
age_implicit_001243,age,implicit,40.0,55.0,-3.0,5.0,29,young,old,-1.375
age_implicit_001245,age,implicit,50.0,25.0,5.0,5.0,0,young,old,2.875
age_implicit_001246,age,implicit,50.0,25.0,5.0,5.0,1,young,old,2.75
age_implicit_001247,age,implicit,50.0,25.0,5.0,5.0,2,young,old,2.75
age_implicit_001248,age,implicit,50.0,25.0,5.0,5.0,3,young,old,2.625
age_implicit_001249,age,implicit,50.0,25.0,5.0,5.0,4,young,old,3.0
age_implicit_001250,age,implicit,50.0,25.0,5.0,5.0,5,young,old,3.0
age_implicit_001251,age,implicit,50.0,25.0,5.0,5.0,6,young,old,3.0
age_implicit_001252,age,implicit,50.0,25.0,5.0,5.0,7,young,old,2.375
age_implicit_001253,age,implicit,50.0,25.0,5.0,5.0,8,young,old,2.5
age_implicit_001254,age,implicit,50.0,25.0,5.0,5.0,9,young,old,3.125
age_implicit_001255,age,implicit,50.0,25.0,5.0,5.0,10,young,old,2.375
age_implicit_001256,age,implicit,50.0,25.0,5.0,5.0,11,young,old,3.125
age_implicit_001257,age,implicit,50.0,25.0,5.0,5.0,12,young,old,2.875
age_implicit_001258,age,implicit,50.0,25.0,5.0,5.0,13,young,old,2.875
age_implicit_001259,age,implicit,50.0,25.0,5.0,5.0,14,young,old,3.0
age_implicit_001260,age,implicit,50.0,25.0,5.0,5.0,15,young,old,2.625
age_implicit_001261,age,implicit,50.0,25.0,5.0,5.0,16,young,old,3.25
age_implicit_001262,age,implicit,50.0,25.0,5.0,5.0,17,young,old,3.25
age_implicit_001263,age,implicit,50.0,25.0,5.0,5.0,18,young,old,2.875
age_implicit_001264,age,implicit,50.0,25.0,5.0,5.0,19,young,old,2.5
age_implicit_001265,age,implicit,50.0,25.0,5.0,5.0,20,young,old,3.25
age_implicit_001266,age,implicit,50.0,25.0,5.0,5.0,21,young,old,2.75
age_implicit_001267,age,implicit,50.0,25.0,5.0,5.0,22,young,old,2.625
age_implicit_001268,age,implicit,50.0,25.0,5.0,5.0,23,young,old,2.375
age_implicit_001269,age,implicit,50.0,25.0,5.0,5.0,24,young,old,2.5
age_implicit_001270,age,implicit,50.0,25.0,5.0,5.0,25,young,old,2.75
age_implicit_001271,age,implicit,50.0,25.0,5.0,5.0,26,young,old,3.375
age_implicit_001272,age,implicit,50.0,25.0,5.0,5.0,27,young,old,3.25
age_implicit_001273,age,implicit,50.0,25.0,5.0,5.0,28,young,old,3.0
age_implicit_001274,age,implicit,50.0,25.0,5.0,5.0,29,young,old,3.0
age_implicit_001276,age,implicit,50.0,35.0,3.0,5.0,0,young,old,2.75
age_implicit_001277,age,implicit,50.0,35.0,3.0,5.0,1,young,old,2.0
age_implicit_001278,age,implicit,50.0,35.0,3.0,5.0,2,young,old,2.125
age_implicit_001279,age,implicit,50.0,35.0,3.0,5.0,3,young,old,2.375
age_implicit_001280,age,implicit,50.0,35.0,3.0,5.0,4,young,old,2.75
age_implicit_001281,age,implicit,50.0,35.0,3.0,5.0,5,young,old,2.75
age_implicit_001282,age,implicit,50.0,35.0,3.0,5.0,6,young,old,2.625
age_implicit_001283,age,implicit,50.0,35.0,3.0,5.0,7,young,old,2.0
age_implicit_001284,age,implicit,50.0,35.0,3.0,5.0,8,young,old,1.875
age_implicit_001285,age,implicit,50.0,35.0,3.0,5.0,9,young,old,2.875
age_implicit_001286,age,implicit,50.0,35.0,3.0,5.0,10,young,old,1.875
age_implicit_001287,age,implicit,50.0,35.0,3.0,5.0,11,young,old,2.625
age_implicit_001288,age,implicit,50.0,35.0,3.0,5.0,12,young,old,2.5
age_implicit_001289,age,implicit,50.0,35.0,3.0,5.0,13,young,old,2.375
age_implicit_001290,age,implicit,50.0,35.0,3.0,5.0,14,young,old,2.5
age_implicit_001291,age,implicit,50.0,35.0,3.0,5.0,15,young,old,2.25
age_implicit_001292,age,implicit,50.0,35.0,3.0,5.0,16,young,old,2.75
age_implicit_001293,age,implicit,50.0,35.0,3.0,5.0,17,young,old,2.625
age_implicit_001294,age,implicit,50.0,35.0,3.0,5.0,18,young,old,2.25
age_implicit_001295,age,implicit,50.0,35.0,3.0,5.0,19,young,old,2.625
age_implicit_001296,age,implicit,50.0,35.0,3.0,5.0,20,young,old,2.75
age_implicit_001297,age,implicit,50.0,35.0,3.0,5.0,21,young,old,2.25
age_implicit_001298,age,implicit,50.0,35.0,3.0,5.0,22,young,old,2.25
age_implicit_001299,age,implicit,50.0,35.0,3.0,5.0,23,young,old,2.375
age_implicit_001300,age,implicit,50.0,35.0,3.0,5.0,24,young,old,1.75
age_implicit_001301,age,implicit,50.0,35.0,3.0,5.0,25,young,old,2.125
age_implicit_001302,age,implicit,50.0,35.0,3.0,5.0,26,young,old,3.125
age_implicit_001303,age,implicit,50.0,35.0,3.0,5.0,27,young,old,2.625
age_implicit_001304,age,implicit,50.0,35.0,3.0,5.0,28,young,old,2.375
age_implicit_001305,age,implicit,50.0,35.0,3.0,5.0,29,young,old,2.625
age_implicit_001307,age,implicit,50.0,40.0,2.0,5.0,0,young,old,2.875
age_implicit_001308,age,implicit,50.0,40.0,2.0,5.0,1,young,old,2.5
age_implicit_001309,age,implicit,50.0,40.0,2.0,5.0,2,young,old,2.25
age_implicit_001310,age,implicit,50.0,40.0,2.0,5.0,3,young,old,2.0
age_implicit_001311,age,implicit,50.0,40.0,2.0,5.0,4,young,old,2.375
age_implicit_001312,age,implicit,50.0,40.0,2.0,5.0,5,young,old,2.5
age_implicit_001313,age,implicit,50.0,40.0,2.0,5.0,6,young,old,2.25
age_implicit_001314,age,implicit,50.0,40.0,2.0,5.0,7,young,old,1.75
age_implicit_001315,age,implicit,50.0,40.0,2.0,5.0,8,young,old,1.375
age_implicit_001316,age,implicit,50.0,40.0,2.0,5.0,9,young,old,2.125
age_implicit_001317,age,implicit,50.0,40.0,2.0,5.0,10,young,old,1.875
age_implicit_001318,age,implicit,50.0,40.0,2.0,5.0,11,young,old,2.25
age_implicit_001319,age,implicit,50.0,40.0,2.0,5.0,12,young,old,1.875
age_implicit_001320,age,implicit,50.0,40.0,2.0,5.0,13,young,old,2.125
age_implicit_001321,age,implicit,50.0,40.0,2.0,5.0,14,young,old,2.25
age_implicit_001322,age,implicit,50.0,40.0,2.0,5.0,15,young,old,1.75
age_implicit_001323,age,implicit,50.0,40.0,2.0,5.0,16,young,old,3.0
age_implicit_001324,age,implicit,50.0,40.0,2.0,5.0,17,young,old,2.25
age_implicit_001325,age,implicit,50.0,40.0,2.0,5.0,18,young,old,2.25
age_implicit_001326,age,implicit,50.0,40.0,2.0,5.0,19,young,old,2.125
age_implicit_001327,age,implicit,50.0,40.0,2.0,5.0,20,young,old,2.5
age_implicit_001328,age,implicit,50.0,40.0,2.0,5.0,21,young,old,2.25
age_implicit_001329,age,implicit,50.0,40.0,2.0,5.0,22,young,old,1.875
age_implicit_001330,age,implicit,50.0,40.0,2.0,5.0,23,young,old,2.0
age_implicit_001331,age,implicit,50.0,40.0,2.0,5.0,24,young,old,1.25
age_implicit_001332,age,implicit,50.0,40.0,2.0,5.0,25,young,old,1.75
age_implicit_001333,age,implicit,50.0,40.0,2.0,5.0,26,young,old,2.625
age_implicit_001334,age,implicit,50.0,40.0,2.0,5.0,27,young,old,2.0
age_implicit_001335,age,implicit,50.0,40.0,2.0,5.0,28,young,old,2.0
age_implicit_001336,age,implicit,50.0,40.0,2.0,5.0,29,young,old,2.5
age_implicit_001338,age,implicit,50.0,45.0,1.0,5.0,0,young,old,1.625
age_implicit_001339,age,implicit,50.0,45.0,1.0,5.0,1,young,old,1.375
age_implicit_001340,age,implicit,50.0,45.0,1.0,5.0,2,young,old,1.875
age_implicit_001341,age,implicit,50.0,45.0,1.0,5.0,3,young,old,1.5
age_implicit_001342,age,implicit,50.0,45.0,1.0,5.0,4,young,old,1.375
age_implicit_001343,age,implicit,50.0,45.0,1.0,5.0,5,young,old,1.625
age_implicit_001344,age,implicit,50.0,45.0,1.0,5.0,6,young,old,1.125
age_implicit_001345,age,implicit,50.0,45.0,1.0,5.0,7,young,old,1.125
age_implicit_001346,age,implicit,50.0,45.0,1.0,5.0,8,young,old,0.875
age_implicit_001347,age,implicit,50.0,45.0,1.0,5.0,9,young,old,1.5
age_implicit_001348,age,implicit,50.0,45.0,1.0,5.0,10,young,old,1.625
age_implicit_001349,age,implicit,50.0,45.0,1.0,5.0,11,young,old,1.625
age_implicit_001350,age,implicit,50.0,45.0,1.0,5.0,12,young,old,1.5
age_implicit_001351,age,implicit,50.0,45.0,1.0,5.0,13,young,old,1.375
age_implicit_001352,age,implicit,50.0,45.0,1.0,5.0,14,young,old,1.25
age_implicit_001353,age,implicit,50.0,45.0,1.0,5.0,15,young,old,1.375
age_implicit_001354,age,implicit,50.0,45.0,1.0,5.0,16,young,old,1.375
age_implicit_001355,age,implicit,50.0,45.0,1.0,5.0,17,young,old,1.875
age_implicit_001356,age,implicit,50.0,45.0,1.0,5.0,18,young,old,1.5
age_implicit_001357,age,implicit,50.0,45.0,1.0,5.0,19,young,old,1.5
age_implicit_001358,age,implicit,50.0,45.0,1.0,5.0,20,young,old,1.5
age_implicit_001359,age,implicit,50.0,45.0,1.0,5.0,21,young,old,1.375
age_implicit_001360,age,implicit,50.0,45.0,1.0,5.0,22,young,old,1.625
age_implicit_001361,age,implicit,50.0,45.0,1.0,5.0,23,young,old,1.125
age_implicit_001362,age,implicit,50.0,45.0,1.0,5.0,24,young,old,1.0
age_implicit_001363,age,implicit,50.0,45.0,1.0,5.0,25,young,old,1.375
age_implicit_001364,age,implicit,50.0,45.0,1.0,5.0,26,young,old,1.75
age_implicit_001365,age,implicit,50.0,45.0,1.0,5.0,27,young,old,1.875
age_implicit_001366,age,implicit,50.0,45.0,1.0,5.0,28,young,old,1.5
age_implicit_001367,age,implicit,50.0,45.0,1.0,5.0,29,young,old,1.625
age_implicit_001369,age,implicit,50.0,55.0,-1.0,5.0,0,young,old,1.125
age_implicit_001370,age,implicit,50.0,55.0,-1.0,5.0,1,young,old,0.75
age_implicit_001371,age,implicit,50.0,55.0,-1.0,5.0,2,young,old,0.875
age_implicit_001372,age,implicit,50.0,55.0,-1.0,5.0,3,young,old,0.625
age_implicit_001373,age,implicit,50.0,55.0,-1.0,5.0,4,young,old,0.25
age_implicit_001374,age,implicit,50.0,55.0,-1.0,5.0,5,young,old,1.125
age_implicit_001375,age,implicit,50.0,55.0,-1.0,5.0,6,young,old,0.75
age_implicit_001376,age,implicit,50.0,55.0,-1.0,5.0,7,young,old,0.375
age_implicit_001377,age,implicit,50.0,55.0,-1.0,5.0,8,young,old,0.25
age_implicit_001378,age,implicit,50.0,55.0,-1.0,5.0,9,young,old,0.875
age_implicit_001379,age,implicit,50.0,55.0,-1.0,5.0,10,young,old,0.75
age_implicit_001380,age,implicit,50.0,55.0,-1.0,5.0,11,young,old,0.5
age_implicit_001381,age,implicit,50.0,55.0,-1.0,5.0,12,young,old,0.375
age_implicit_001382,age,implicit,50.0,55.0,-1.0,5.0,13,young,old,-0.25
age_implicit_001383,age,implicit,50.0,55.0,-1.0,5.0,14,young,old,0.5
age_implicit_001384,age,implicit,50.0,55.0,-1.0,5.0,15,young,old,0.75
age_implicit_001385,age,implicit,50.0,55.0,-1.0,5.0,16,young,old,0.5
age_implicit_001386,age,implicit,50.0,55.0,-1.0,5.0,17,young,old,0.75
age_implicit_001387,age,implicit,50.0,55.0,-1.0,5.0,18,young,old,0.75
age_implicit_001388,age,implicit,50.0,55.0,-1.0,5.0,19,young,old,1.0
age_implicit_001389,age,implicit,50.0,55.0,-1.0,5.0,20,young,old,0.5
age_implicit_001390,age,implicit,50.0,55.0,-1.0,5.0,21,young,old,0.375
age_implicit_001391,age,implicit,50.0,55.0,-1.0,5.0,22,young,old,1.0
age_implicit_001392,age,implicit,50.0,55.0,-1.0,5.0,23,young,old,0.25
age_implicit_001393,age,implicit,50.0,55.0,-1.0,5.0,24,young,old,0.375
age_implicit_001394,age,implicit,50.0,55.0,-1.0,5.0,25,young,old,0.0
age_implicit_001395,age,implicit,50.0,55.0,-1.0,5.0,26,young,old,0.25
age_implicit_001396,age,implicit,50.0,55.0,-1.0,5.0,27,young,old,0.875
age_implicit_001397,age,implicit,50.0,55.0,-1.0,5.0,28,young,old,0.125
age_implicit_001398,age,implicit,50.0,55.0,-1.0,5.0,29,young,old,1.0
age_implicit_001400,age,implicit,60.0,25.0,7.0,5.0,0,young,old,3.0
age_implicit_001401,age,implicit,60.0,25.0,7.0,5.0,1,young,old,2.875
age_implicit_001402,age,implicit,60.0,25.0,7.0,5.0,2,young,old,3.125
age_implicit_001403,age,implicit,60.0,25.0,7.0,5.0,3,young,old,2.75
age_implicit_001404,age,implicit,60.0,25.0,7.0,5.0,4,young,old,3.125
age_implicit_001405,age,implicit,60.0,25.0,7.0,5.0,5,young,old,3.0
age_implicit_001406,age,implicit,60.0,25.0,7.0,5.0,6,young,old,3.125
age_implicit_001407,age,implicit,60.0,25.0,7.0,5.0,7,young,old,2.375
